epoch,accuracy,auc_4,auc_5,loss,lr,precision_2,recall_2,val_accuracy,val_auc_4,val_auc_5,val_loss,val_precision_2,val_recall_2
0,0.7163981199264526,0.7119637727737427,0.5683208703994751,1189.3004150390625,0.01,0.6135392189025879,0.6911961436271667,0.6335784196853638,0.6225528120994568,0.480862021446228,15126.33984375,0.5178055763244629,0.5760171413421631
1,0.734040379524231,0.7303332090377808,0.5879980325698853,18709.26953125,0.01,0.6339900493621826,0.7147444486618042,0.3811274468898773,0.49946466088294983,0.38128334283828735,2585705.0,0.3812831938266754,0.9989293217658997
2,0.7647358775138855,0.7639612555503845,0.6238557696342468,7991.5205078125,0.01,0.6675288081169128,0.7607181072235107,0.7128267884254456,0.6281992197036743,0.5983038544654846,26993.919921875,0.9136690497398376,0.2722400724887848
3,0.8094024062156677,0.8088089227676392,0.6816906332969666,4674.38720703125,0.01,0.7242540717124939,0.8063219785690308,0.7455065250396729,0.6926389932632446,0.6212061643600464,15322.0576171875,0.7715290188789368,0.471030056476593
4,0.8056291937828064,0.8048145771026611,0.6769878268241882,5509.7841796875,0.01,0.7200577259063721,0.8013918399810791,0.7994281053543091,0.7422229647636414,0.7368704080581665,12028.7373046875,0.9473684430122375,0.5016077160835266
5,0.79114830493927,0.7900637984275818,0.6578749418258667,6902.3056640625,0.01,0.7018173336982727,0.7855995893478394,0.8394607901573181,0.7908301949501038,0.8040820360183716,7177.9287109375,0.987364649772644,0.5862808227539062
6,0.8207219839096069,0.8202894926071167,0.6973205804824829,4030.97607421875,0.01,0.7389412522315979,0.8184738755226135,0.7638888955116272,0.7246170043945312,0.6428172588348389,11471.4951171875,0.7598253488540649,0.5582887530326843
7,0.8378543853759766,0.8373972773551941,0.7218588590621948,4196.04736328125,0.01,0.7620790600776672,0.8354735374450684,0.7896241545677185,0.7241257429122925,0.7361017465591431,10593.6728515625,0.9952493906021118,0.44957080483436584
8,0.8645727038383484,0.8644675612449646,0.7609801888465881,3709.06884765625,0.01,0.7974308133125305,0.8640257120132446,0.905637264251709,0.884852409362793,0.8684978485107422,3612.01025390625,0.9465649127960205,0.7974276542663574
9,0.8882316946983337,0.8877976536750793,0.7984451055526733,3418.27783203125,0.01,0.8316583037376404,0.8859742879867554,0.3811274468898773,0.5,0.3811274468898773,147544.78125,0.3811274468898773,1.0
10,0.9093412160873413,0.9091296792030334,0.8329068422317505,2566.219970703125,0.01,0.8614564538002014,0.9082397222518921,0.8766340017318726,0.8442400693893433,0.8379807472229004,10386.3125,0.9551374912261963,0.7089151740074158
11,0.9005711078643799,0.9001488089561462,0.8187793493270874,4029.540283203125,0.01,0.8495440483093262,0.897991955280304,0.3860294222831726,0.5033427476882935,0.3827134966850281,132383.328125,0.3827160596847534,0.9967845678329468
12,0.9261676669120789,0.9258464574813843,0.8617203235626221,1882.7344970703125,0.005,0.8865211606025696,0.9244980216026306,0.820669949054718,0.7664664387702942,0.779800534248352,18997.728515625,0.9881889820098877,0.5368983745574951
13,0.9296349287033081,0.9295811653137207,0.8673571944236755,1843.483154296875,0.005,0.890741229057312,0.9293550848960876,0.9399510025978088,0.9249943494796753,0.9215250015258789,3142.575439453125,0.9768856167793274,0.8625134229660034
14,0.9338160157203674,0.9335318803787231,0.8752599954605103,1820.33447265625,0.005,0.8979907035827637,0.932334840297699,0.8880718946456909,0.8536242842674255,0.8693108558654785,12369.1455078125,0.9954819083213806,0.709227442741394
15,0.9353457093238831,0.9353672862052917,0.8771331906318665,1852.5938720703125,0.005,0.8988677263259888,0.9354579448699951,0.9223856329917908,0.9027070999145508,0.8995454907417297,4032.107421875,0.9720457196235657,0.81993567943573
16,0.9398327469825745,0.9398701190948486,0.8851315975189209,1883.7391357421875,0.005,0.9055970907211304,0.9400267601013184,0.8872548937797546,0.8521379828453064,0.8695894479751587,10597.45703125,0.9984802603721619,0.704935610294342
17,0.9477870464324951,0.9475361704826355,0.9001878499984741,1395.2757568359375,0.0025,0.918940007686615,0.9464811086654663,0.9191176295280457,0.9039065837860107,0.8818115592002869,4994.36962890625,0.942376971244812,0.8395721912384033
18,0.9434019923210144,0.943476676940918,0.8914982080459595,1332.368408203125,0.0025,0.9108757376670837,0.9437901377677917,0.9170751571655273,0.8924297094345093,0.9019240140914917,4523.16943359375,0.9905660152435303,0.7894737124443054
19,0.9466652870178223,0.9468870162963867,0.8971109390258789,1044.9852294921875,0.0025,0.9152454733848572,0.9478191137313843,0.38153594732284546,0.5,0.38153594732284546,148551.1875,0.38153594732284546,1.0
20,0.9510504007339478,0.9514128565788269,0.9048706293106079,794.5242919921875,0.00125,0.9214063882827759,0.9529411792755127,0.9158496856689453,0.8957796096801758,0.8872344493865967,2799.5576171875,0.9618805646896362,0.8113611936569214
21,0.9505404829978943,0.9504750967025757,0.904731810092926,800.42333984375,0.00125,0.9222972989082336,0.9502007961273193,0.8157680034637451,0.8386811017990112,0.6784757971763611,5050.1943359375,0.691082775592804,0.932330846786499
22,0.9469712376594543,0.9471728801727295,0.8975288271903992,725.18798828125,0.00125,0.9156314730644226,0.9480171203613281,0.7369281053543091,0.7621791362762451,0.5902389883995056,9170.5654296875,0.6082707047462463,0.8680257797241211
23,0.9576789736747742,0.9576846957206726,0.9177646636962891,503.2071838378906,0.000625,0.9329856634140015,0.9577087759971619,0.9379084706306458,0.9253972172737122,0.9115880727767944,1839.823486328125,0.9610849022865295,0.8725910186767578
24,0.9574750065803528,0.9577810168266296,0.9167393445968628,464.2662658691406,0.000625,0.9314107298851013,0.959069013595581,0.9191176295280457,0.8969787955284119,0.8998156785964966,2828.489501953125,0.9803921580314636,0.8038585186004639
25,0.9547215700149536,0.954570472240448,0.9125882387161255,488.2065124511719,0.000625,0.9290558099746704,0.9539368152618408,0.9060457348823547,0.8775437474250793,0.892899751663208,3325.47216796875,0.997183084487915,0.7564102411270142
26,0.9586987495422363,0.9584437608718872,0.9201934933662415,415.2618713378906,0.0003125,0.9356358051300049,0.9574297070503235,0.905637264251709,0.8775688409805298,0.8894228339195251,2656.82763671875,0.9916083812713623,0.759100615978241
27,0.960228443145752,0.9604042768478394,0.9220112562179565,359.7938537597656,0.0003125,0.9360814094543457,0.9611572623252869,0.9219771027565002,0.8985654711723328,0.9092007875442505,2399.443603515625,0.9933422207832336,0.8004291653633118
28,0.9563532471656799,0.956358790397644,0.9153371453285217,389.3458557128906,0.0003125,0.930971622467041,0.9563820958137512,0.8839869499206543,0.861180305480957,0.8316569328308105,3765.73291015625,0.9178434014320374,0.7647058963775635
29,0.960534393787384,0.9606106281280518,0.9229423999786377,348.64752197265625,0.00015625,0.93710857629776,0.9609312415122986,0.9105392098426819,0.8844373226165771,0.8951021432876587,2640.909423828125,0.9904240965843201,0.7735042572021484
